edit_history_tweet_ids,public_metrics,id,entities,created_at,author_id,text,username,name
['1972682540377841749'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972682540377841749,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 15:19:02+00:00,1302690634034184193,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Los firmantes valen tres hectáreas de mierda. A mí sí me representa mi presidente, ud vaya y coma mierda gomelito de vereda.",fafve17,Fabian Figueroa
['1972680366314983777'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972680366314983777,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 27, 'end': 43, 'username': 'MejorJuntos_col', 'id': '1966611523217903617'}]}",2025-09-29 15:10:24+00:00,1484341104073867267,@JDOviedoAr @ConTodaPorCol @MejorJuntos_col Yo no sé cómo hace la gente para aguantar un discurso de semejante  galleta .🤮,juanrojas1174,JUAN PABLO VELASQUEZ ROJAS
['1972678270148624565'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 3}",1972678270148624565,"{'annotations': [{'start': 41, 'end': 45, 'probability': 0.7841, 'type': 'Person', 'normalized_text': 'Petro'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-29 15:02:04+00:00,399164046,"@JDOviedoAr @petrogustavo @ConTodaPorCol Petro, revolucionó a medio mundo    
Mi próximo emprendimiento es montar la fábrica de rodilleras pues hay mas de 8 millones de clientes burribestias con una lloradera 😭😭 👌🤣 🤡🥱👍",marquillopillo,P.M.
['1972677946880995562'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972677946880995562,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 15:00:47+00:00,1766916761725652992,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Que desafortunado comunicado, pero aun más desafortunado el presidente, viven en una burbuja.",edwardavidcamac,Edward david Cam
['1972674041300324858'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972674041300324858,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/sWzlY8zYhr', 'expanded_url': 'https://x.com/p38l3s2329/status/1972674041300324858/photo/1', 'display_url': 'pic.x.com/sWzlY8zYhr', 'media_key': '3_1972674039173836800'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-29 14:45:16+00:00,392345239,@JDOviedoAr @petrogustavo @ConTodaPorCol https://t.co/sWzlY8zYhr,p38l3s2329,P3Bl35 6402
['1972671742335201462'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1972671742335201462,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 27, 'end': 43, 'username': 'MejorJuntos_col', 'id': '1966611523217903617'}]}",2025-09-29 14:36:08+00:00,810574564899966976,"@JDOviedoAr @ConTodaPorCol @MejorJuntos_col Que pecado, vergonzoso!!!",trudy_carvajal,Trudy Carvajal
['1972671439200198702'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972671439200198702,"{'annotations': [{'start': 101, 'end': 109, 'probability': 0.8287, 'type': 'Person', 'normalized_text': 'Petrotsky'}, {'start': 159, 'end': 166, 'probability': 0.9465, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 169, 'end': 177, 'probability': 0.9061, 'type': 'Person', 'normalized_text': 'Petrotsky'}, {'start': 234, 'end': 242, 'probability': 0.8258, 'type': 'Person', 'normalized_text': 'Ivanovich'}, {'start': 246, 'end': 253, 'probability': 0.8878, 'type': 'Person', 'normalized_text': 'Karolina'}, {'start': 257, 'end': 261, 'probability': 0.7771, 'type': 'Person', 'normalized_text': 'Reset'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 27, 'end': 43, 'username': 'MejorJuntos_col', 'id': '1966611523217903617'}]}",2025-09-29 14:34:56+00:00,721308210,@JDOviedoAr @ConTodaPorCol @MejorJuntos_col La “troika” que “democráticamente” decidió el comandante Petrotsky pretende consolidar la República Bolivariana de Colombia. Petrotsky es un aprendiz de comunista al lado de los comandantes Ivanovich y Karolina. “Reset” es un depredador del erario.,Jaime_Guarnizo,Jaime Guarnizo
['1972667493543022639'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972667493543022639,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 14:19:15+00:00,1531064746820124674,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Que porqueria de gente éstos firmantes indecentes y sin dignidad y sin humanidad. Hedionda esta gente!,Gabriel170101,Gabriel Noriega
['1972662328773488740'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972662328773488740,"{'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 13:58:44+00:00,2289061155,@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez Que arrodillados de mierda,Excelsior_SW,Inge Kenobi 👷⚔️
['1972660895588159515'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",1972660895588159515,"{'annotations': [{'start': 171, 'end': 179, 'probability': 0.9211, 'type': 'Place', 'normalized_text': 'Palestina'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 13:53:02+00:00,1433247817242398723,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez TIBIOS, Sin Sangre. Lo de Palestina,  OIGASE BIEN, es un EXTERMINIO SISTEMÁTICO.",Ricardo07322043,Ricardo Morales
['1972660244653162818'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972660244653162818,"{'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/SMYPJQN3bx', 'expanded_url': 'https://x.com/OpCol4/status/1972660244653162818/photo/1', 'display_url': 'pic.x.com/SMYPJQN3bx', 'media_key': '3_1972660237816512512'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'ProCentrismo', 'id': '1361466989307387905'}, {'start': 14, 'end': 27, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 28, 'end': 38, 'username': 'lunadavid', 'id': '44740326'}, {'start': 39, 'end': 55, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 56, 'end': 72, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 73, 'end': 86, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 87, 'end': 98, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 99, 'end': 115, 'username': 'EnriquePenalosa', 'id': '108717093'}]}",2025-09-29 13:50:27+00:00,4881807041,@ProCentrismo @MauricioCard @lunadavid @PalomaValenciaL @juanmanuelgalan @VickyDavilaH @JDOviedoAr @EnriquePenalosa Vamos hablar de ésto? https://t.co/SMYPJQN3bx,OpCol4,🌐
['1972656598246998226'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 3}",1972656598246998226,"{'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/paQcxUvs60', 'expanded_url': 'https://x.com/mauroR72/status/1972656598246998226/photo/1', 'display_url': 'pic.x.com/paQcxUvs60', 'media_key': '3_1972656592764989441'}, {'start': 158, 'end': 181, 'url': 'https://t.co/paQcxUvs60', 'expanded_url': 'https://x.com/mauroR72/status/1972656598246998226/photo/1', 'display_url': 'pic.x.com/paQcxUvs60', 'media_key': '3_1972656593087897600'}, {'start': 158, 'end': 181, 'url': 'https://t.co/paQcxUvs60', 'expanded_url': 'https://x.com/mauroR72/status/1972656598246998226/photo/1', 'display_url': 'pic.x.com/paQcxUvs60', 'media_key': '3_1972656593238933505'}, {'start': 158, 'end': 181, 'url': 'https://t.co/paQcxUvs60', 'expanded_url': 'https://x.com/mauroR72/status/1972656598246998226/photo/1', 'display_url': 'pic.x.com/paQcxUvs60', 'media_key': '3_1972656593092087808'}], 'annotations': [{'start': 152, 'end': 156, 'probability': 0.9246, 'type': 'Person', 'normalized_text': 'Petro'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 13:35:57+00:00,939644308046704640,@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez Los que rechazaron declaraciones de Petro https://t.co/paQcxUvs60,mauroR72,loshuecosdeCLAUDIA
['1972655877174833330'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 32}",1972655877174833330,"{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/84dWIHUq1U', 'expanded_url': 'https://twitter.com/HOLLMANMORRIS/status/1972528253580583032', 'display_url': 'x.com/HOLLMANMORRIS/…'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 16, 'end': 29, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 30, 'end': 44, 'username': 'mluciaramirez', 'id': '198984928'}, {'start': 45, 'end': 61, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 62, 'end': 72, 'username': 'lunadavid', 'id': '44740326'}, {'start': 73, 'end': 89, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 90, 'end': 106, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 107, 'end': 118, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 119, 'end': 131, 'username': 'mclacouture', 'id': '302794483'}, {'start': 132, 'end': 144, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 145, 'end': 161, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 232, 'end': 238, 'username': 'POTUS', 'id': '1879650942410481666'}]}",2025-09-29 13:33:05+00:00,3033806914,"@sergio_fajardo @MauricioCard @mluciaramirez @juanmanuelgalan @lunadavid @EnriquePenalosa @PalomaValenciaL @JDOviedoAr @mclacouture @pipecordoba @MauricioGomezCO   A estos  cipayos les resbala la humanidad, prefieren 🛐 al reyezuelo @POTUS q tampoco le importa la ✉️ q le envían. https://t.co/84dWIHUq1U",elenavallejoa,Elena Arboleda
['1972654811607642136'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972654811607642136,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-29 13:28:51+00:00,140960187,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Ah bueno la firma ninguno que valga la pena,ivanpsz,Ivan Pedraza
['1972654722394861696'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972654722394861696,"{'annotations': [{'start': 37, 'end': 45, 'probability': 0.8277, 'type': 'Person', 'normalized_text': 'danielito'}, {'start': 121, 'end': 128, 'probability': 0.9715, 'type': 'Place', 'normalized_text': 'Colombia'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",2025-09-29 13:28:30+00:00,1658456546483773441,"@JDOviedoAr No se meta en ese cuento danielito usted para la presidencia le falta pelo para moño, usted puede servirle a Colombia en un ministerio porque porque es un hombre inteligente y muy organizado",LuzDaryLoz97896,Colombiana
['1972653627794702789'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 15}",1972653627794702789,"{'urls': [{'start': 226, 'end': 249, 'url': 'https://t.co/PEA14c4N4Q', 'expanded_url': 'https://x.com/michaelwiesner1/status/1972653627794702789/photo/1', 'display_url': 'pic.x.com/PEA14c4N4Q', 'media_key': '3_1972653612204498944'}], 'annotations': [{'start': 88, 'end': 93, 'probability': 0.4831, 'type': 'Other', 'normalized_text': 'Parody'}, {'start': 97, 'end': 101, 'probability': 0.5671, 'type': 'Other', 'normalized_text': 'Galan'}, {'start': 220, 'end': 223, 'probability': 0.4931, 'type': 'Person', 'normalized_text': 'Luna'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'lunadavid', 'id': '44740326'}, {'start': 11, 'end': 27, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 28, 'end': 39, 'username': 'JDOviedoAr', 'id': '219434063'}]}",2025-09-29 13:24:09+00:00,461415362,"@lunadavid @EnriquePenalosa @JDOviedoAr La unidad de luna es dividir. Gracias a él, la  Parody y Galan se nos subió el ojibrotado (ya sabemos que cada uno recibió su premio) y hoy el descarado se queja. ¡Ni un voto para Luna! https://t.co/PEA14c4N4Q",michaelwiesner1,Michael Wiesner
['1972653568261014012'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972653568261014012,"{'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/0jCi5yDWdM', 'expanded_url': 'https://x.com/AlvaradoMaya2/status/1972653568261014012/photo/1', 'display_url': 'pic.x.com/0jCi5yDWdM', 'media_key': '3_1972653566222270464'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-29 13:23:55+00:00,1590599294083547136,@JDOviedoAr @ConTodaPorCol https://t.co/0jCi5yDWdM,AlvaradoMaya2,🇨🇴Paz total 🙏
